track_id,track_name,artist_id,artist_name,Album ID,artist_genres,explicit,duration,key,mode,time_signature
2CtCwQhY0ZLvr8L2l8Bo6e,Stand Up,3ipn9JLAPI5GUEo4y4jcoi,Ludacris Featuring Shawnna,3hJHXxX04PNuGFIxdEHGzg,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",True,3:33,F♯/G♭,Major,4
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,1G9G7WwrXka3Z1r7aIDjI7,OutKast,1UsmQ3bpJTyK6ygoOOjG1r,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']",True,3:55,E,Minor,4
5z7mYFfhw6N6f23VwrokJD,The Way You Move,1G9G7WwrXka3Z1r7aIDjI7,OutKast Featuring Sleepy Brown,1UsmQ3bpJTyK6ygoOOjG1r,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']",True,3:54,F,Minor,4
3A4cpTBPaIQdtPFb5JxtaX,Slow Jamz,6vbY3hOaCAhC7VjucswgdS,Twista Featuring Kanye West & Jamie Foxx,4Uv86qWpGTxf7fU7lG5X6F,"['chicago rap', 'dirty south rap', 'gangster rap', 'trap']",True,5:16,D,Minor,4
5rb9QrpfcKFHM1EUbSIurX,Yeah!,23zg3TcAtWQy7J6upgbUnj,Usher Featuring Lil Jon & Ludacris,1RM6MGv6bcl6NrAG8PGoZk,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",False,4:10,D,Major,4
7z3N2W7Xz1t2G2sAO8wFVH,Burn,23zg3TcAtWQy7J6upgbUnj,Usher,1RM6MGv6bcl6NrAG8PGoZk,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",False,3:51,C♯/D♭,Major,4
2zZJnAlhgvW6DERn1tu3fb,I Believe,7xAcVHPiirnUqfdqo0USb1,Fantasia,09akBiw2Divm9zvF7GMJup,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",False,5:02,G♯/A♭,Major,4
7wBThXx7BGZHJJ3aN3OPvv,Confessions Part II,23zg3TcAtWQy7J6upgbUnj,Usher,1RM6MGv6bcl6NrAG8PGoZk,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",False,3:31,C♯/D♭,Major,4
6ihObRBTB8xdSH2mlERtOX,Slow Motion,0rG0AZBscc8S8q1ahIsasI,Juvenile Featuring Soulja Slim,1JfdhweOku5xDD78eiid4A,"['bounce', 'crunk', 'dirty south rap', 'new orleans rap', 'southern hip hop', 'trap']",True,4:08,C,Minor,4
2Ozc0me9PV5vlt8cokwdvI,Lean Back,2BvzbqWWwLN11XGBYgDZzx,Terror Squad,0NTYMm0B7adXejff1phD3F,"['bronx hip hop', 'dirty south rap', 'hardcore hip hop', 'hip pop', 'southern hip hop']",True,4:07,C♯/D♭,Major,4
3dFwpxh2yH7C7p9BGEKLVB,Goodies,2NdeV5rLm47xAvogXrYhJX,Ciara Featuring Petey Pablo,71gUhKYZIWmmjqAHlY4Br3,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",False,3:43,F,Minor,4
68vgtRHr7iZHpzGpon6Jlo,My Boo,23zg3TcAtWQy7J6upgbUnj,Usher And Alicia Keys,1RM6MGv6bcl6NrAG8PGoZk,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",False,3:43,F,Major,4
2NBQmPrOEEjA8VbeWOQGxO,Drop It Like It's Hot,7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg Featuring Pharrell,797fkvAtk0iZvP1HHPCWbp,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",True,4:26,C♯/D♭,Major,4
5WphWTUIfRe7x8NZss79cY,Let Me Love You,20s0P9QLxGqKuCsGwFsp7w,Mario,4qqrq2LYJYvKOV5Xrcajvp,"['dance pop', 'r&b', 'southern hip hop', 'urban contemporary']",False,4:09,G,Minor,4
5D2mYZuzcgjpchVY1pmTPh,Candy Shop,3q7HBObVc0L8jNeTe5Gofh,50 Cent Featuring Olivia,2pidzXTaHV4WaIJYRxKDCH,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",True,3:29,B,Major,5
0LzrhCZFXW94Y8nwtTuRlw,Hollaback Girl,4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,3Lqn8M0QxPLIPRJ4nUKTGN,"['dance pop', 'pop']",True,3:19,A♯/B♭,Minor,4
3LmvfNUQtglbTrydsdIqFU,We Belong Together,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,43iBTEWECK7hSnE0p6GgNo,"['dance pop', 'pop', 'urban contemporary']",False,3:21,C,Major,4
3w8xlZi49MQuQkyyB5bi5e,Inside Your Heaven,4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood,0kys2jaKAiDPfNBd4z7LAg,"['classic oklahoma country', 'contemporary country', 'country', 'country dawn', 'dance pop', 'pop']",False,3:45,G,Major,4
1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,5K4W6rqBFWDnAN6FQUkS6x,Kanye West Featuring Jamie Foxx,5ll74bqtkcXlKE7wwkMq4g,"['chicago rap', 'hip hop', 'rap']",True,3:27,C♯/D♭,Minor,4
7xYnUQigPoIDAMPVK79NEq,Run It!,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,49gaz5rhWWgqCw61M9700v,"['r&b', 'rap']",False,3:49,C♯/D♭,Minor,4
1HkVSmzBbdZ5Bzdd00IZgh,Don't Forget About Us,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,7MMpjM0wynysTbhpvKjHrm,"['dance pop', 'pop', 'urban contemporary']",False,3:53,A♯/B♭,Minor,4
2ajhenDRiiAnCHHjsIOHhJ,Laffy Taffy,4AllEJE7mVkhhyUV6DjqPz,D4L,5PE3OnyEPOlTShpjij8Wfp,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop', 'southern hip hop']",True,3:44,G,Minor,4
0l7DPAKQVayEz9FXC9di2e,Grillz,2gBjLmx6zQnFGQJCAQpRgw,Nelly Featuring Paul Wall| Ali & Gipp,4FyzqUSV3OqNvh0bjF2qaZ,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'st louis rap', 'urban contemporary']",True,4:31,E,Minor,4
2RWxrpsFshOBFwRBRstUlQ,Check On It,6vWDO969PvNqNYHIOW5v0m,Beyonce Featuring Slim Thug,77eZ5eMEh3U0KWricrbevO,"['pop', 'r&b']",False,3:30,G,Major,4
0vg4WnUWvze6pBOJDTq99k,You're Beautiful,7KMqksf0UMdyA0UCf4R3ux,James Blunt,1ekaxA9Q5GzUPCepx4wzMF,['neo mellow'],True,3:29,C,Minor,4
6brl7bwOHmGFkNw3MBqssT,So Sick,21E3waRsmPlU7jZsS13rcj,Ne-Yo,6gkwOLmk0ALMOjWs5WhAEr,"['dance pop', 'pop', 'r&b', 'urban contemporary']",False,3:27,F♯/G♭,Major,4
0k2GOhqsrxDTAbFFSdNJjT,Temperature,3Isy6kedDrgPYoTS1dazA9,Sean Paul,32Bu3ETQhR1PFCj3ndDlYf,"['dance pop', 'dancehall', 'pop', 'pop rap']",False,3:38,C,Minor,4
0mUyMawtxj1CJ76kn9gIZK,Bad Day,7xTcuBOIAAIGDOSvwYFPzk,Daniel Powter,4zhigAhPwqp43XVHBiVeQI,"['canadian pop', 'neo mellow', 'pop rock']",False,3:53,D♯/E♭,Major,4
30cSNer6TV8x2utjULVeQ5,SOS,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,2JdjS6jjOml7nt7Yjo0nnh,"['barbadian pop', 'pop', 'urban contemporary']",False,3:58,G,Major,4
3kZoay4ANo86ehb6s4RwS9,Ridin',6vdMPayKk8YJxxeNP5oMCb,Chamillionaire Featuring Krayzie Bone,31dzB4ULKZfOH71tuaBiR8,"['dirty south rap', 'southern hip hop']",True,5:03,G♯/A♭,Minor,4
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie,0EmeFodog0BfCgMzAIvKQp,Shakira Featuring Wyclef Jean,5ppnlEoj4HdRRdRihnY3jU,"['colombian pop', 'dance pop', 'latin pop', 'pop']",False,3:38,A♯/B♭,Minor,4
2jv9Ppwz9u3lqWfXV0q2sW,Do I Make You Proud,3E3tW69eMfAffLGgsmP3GG,Taylor Hicks,4026u2G1eNjPTkctkj8GtX,['idol'],False,4:08,C♯/D♭,Major,4
2gam98EZKrF9XuOkU13ApN,Promiscuous,2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado Featuring Timbaland,2yboV2QBcVGEhcRlYuPpDT,"['canadian latin', 'canadian pop', 'dance pop', 'pop']",False,4:02,A♯/B♭,Minor,4
7jRoWfRlLnGYEIEn4t4kbq,London Bridge,3r17AfJCCUqC9Lf0OAc73G,Fergie,3t8HFQNlwLBW7htwLvFfzA,"['dance pop', 'pop']",True,4:01,C♯/D♭,Major,4
0O45fw2L5vsWpdsOdXwNAR,SexyBack,31TPClRtHm23RisEBtV3X7,Justin Timberlake,2scB1uhcCI1TSf6b9TCZK3,"['dance pop', 'pop']",True,4:02,G,Minor,4
2JpUkUR0OsOlUUfm6iS8ic,Money Maker,3ipn9JLAPI5GUEo4y4jcoi,Ludacris Featuring Pharrell,77u9Ndnhi4raBZfnl22Jzg,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",True,3:50,C♯/D♭,Major,4
4NeOWqHmlrGRuBvsLJC9rL,My Love,31TPClRtHm23RisEBtV3X7,Justin Timberlake Featuring T.I.,0tcExuDWMQdBbwSpqN8Ku2,"['dance pop', 'pop']",False,4:36,B,Minor,4
0CXVjQI9wsqaGeIARkkpYc,I Wanna Love You,0z4gvV4rjIZ9wHck67ucSV,Akon Featuring Snoop Dogg,6kzoWb4UzvKYgbDfAwgaFq,['dance pop'],True,4:07,C,Major,4
6RX5iL93VZ5fKmyvNXvF1r,Irreplaceable,6vWDO969PvNqNYHIOW5v0m,Beyonce,0Zd10MKN5j9KwUST0TdBBB,"['pop', 'r&b']",False,3:47,G,Minor,4
2aI21FnmY7TJVKeMaoQZ0t,Say It Right,2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,2yboV2QBcVGEhcRlYuPpDT,"['canadian latin', 'canadian pop', 'dance pop', 'pop']",False,3:43,C♯/D♭,Major,4
3pD0f7hSJg2XdQ6udw5Tey,What Goes Around...Comes Around,31TPClRtHm23RisEBtV3X7,Justin Timberlake,2scB1uhcCI1TSf6b9TCZK3,"['dance pop', 'pop']",False,7:28,G,Major,4
0AA6zq5ArZ1sSH7VIMi4NK,This Is Why I'm Hot,76RrKpsvOmSKG8CIjROdSG,Mims,42c0PgLPx6qRCZCzB8d7Pk,['pop rap'],True,4:13,G♯/A♭,Major,4
4KTtYhxFtFL7mBwnjkKfLm,Glamorous,3r17AfJCCUqC9Lf0OAc73G,Fergie Featuring Ludacris,3t8HFQNlwLBW7htwLvFfzA,"['dance pop', 'pop']",True,4:06,C,Major,4
7I6DceMT3utDOHjcYCbrr4,Don't Matter,0z4gvV4rjIZ9wHck67ucSV,Akon,6kzoWb4UzvKYgbDfAwgaFq,['dance pop'],True,4:53,D,Major,4
0wbDgMuAoy7O7pL3a69uZx,Give It To Me,5Y5TRrQiqgUO4S36tzjIRZ,Timbaland Featuring Nelly Furtado & Justin Timberlake,0V7TZQmJBgI81M9Z7GWxCI,"['dance pop', 'pop', 'pop rap']",True,3:54,G♯/A♭,Major,4
45hOioMDJktr86iKDHC8gr,Girlfriend,0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,6lqE05fiHWJVYYdMVJNj38,"['canadian pop', 'candy pop', 'dance pop', 'pop']",True,3:36,G,Major,4
1lHXlGlve5Zx8tXLhyjDwM,Makes Me Wonder,04gDigrS5kc9YWfZHwBETP,Maroon 5,29hJ8AFYZU98OzenrMr6iU,['pop'],True,3:31,G,Major,4
1tkMs9wDPknQ3ZHcKDw1ES,Buy U A Drank (Shawty Snappin'),3aQeKQSyrW4qWr35idm0cy,T-Pain Featuring Yung Joc,6CrSEKCF4TYrbSIitegb3h,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",False,3:47,C♯/D♭,Major,4
2yPoXCs7BSIUrucMdK5PzV,Umbrella,5pKCCKE2ajJHZ9KAiaK11H,Rihanna Featuring Jay-Z,4OXnPSBtZo8PBFiTOfuumP,"['barbadian pop', 'pop', 'urban contemporary']",False,4:35,C♯/D♭,Major,4
4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,1g1yxsNVPhMUl9GrMjEb2o,Plain White T's,4vUClKTFaDWnsHE8rK52GY,"['modern rock', 'neo mellow', 'neon pop punk', 'pop punk', 'pop rock']",False,3:52,D,Major,4
1hGy2eLcmC8eKx7qr1tOqx,Beautiful Girls,6S0dmVVn4udvppDhZIWxCr,Sean Kingston,71clfVkkopYLrgweVj2cow,"['dance pop', 'miami hip hop', 'pop']",False,3:45,C♯/D♭,Minor,4
4AniPkv5vgdE1n6VKreiyI,Big Girls Don't Cry,3r17AfJCCUqC9Lf0OAc73G,Fergie,3t8HFQNlwLBW7htwLvFfzA,"['dance pop', 'pop']",False,4:28,G,Major,4
66TRwr5uJwPt15mfFkzhbi,Crank That (Soulja Boy),6GMYJwaziB4ekv1Y6wCDWS,Soulja Boy Tell'em,5wFQi4xOTXILQSKQr0Ft8s,"['atl hip hop', 'chicago bop', 'dance pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",False,3:41,C,Major,4
0j2T0R9dR9qdJYsB7ciXhf,Stronger,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,4SZko61aMnmgvNhfhgTuD3,"['chicago rap', 'hip hop', 'rap']",True,5:11,C♯/D♭,Major,4
3wKKkGVn7cVSfgPeYYIiXG,Kiss Kiss,7bXgB6jMjp9ATFy66eO08Z,Chris Brown Featuring T-Pain,6p5pW2WwgVECsOhrXPAyhI,"['r&b', 'rap']",False,4:10,A♯/B♭,Minor,3
0mZ5GyrHG908lqrHaTw4hi,No One,3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,7cfKCPxLeKxSxePtCxckv6,"['neo soul', 'pop', 'r&b']",False,4:14,C♯/D♭,Minor,4
0CAfXk7DXMnon4gLudAp7J,Low,0jnsk9HBra6NMjO2oANoPY,Flo Rida Featuring T-Pain,5j1wrOAOm5KFd17pPiSvle,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",False,3:51,A♯/B♭,Minor,4
5j0McHPthKpOXRr3fBq8M0,Love In This Club,23zg3TcAtWQy7J6upgbUnj,Usher Featuring Young Jeezy,2peB0xKYHSlIWc5boFA6PW,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",False,4:19,C,Major,4
7wZUrN8oemZfsEd1CGkbXE,Bleeding Love,5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,0VaAFegRAAn4OCg7p4QjN5,"['british soul', 'dance pop', 'pop', 'talent show']",False,4:22,F,Major,4
2aEuXA1KswHlCGPOuPmCOW,Touch My Body,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,31MluXLYC0ZnCSfUZ5T4GX,"['dance pop', 'pop', 'urban contemporary']",False,3:24,E,Minor,4
1pm7lQGl6mvKWDxesZTVFp,Lollipop,55Aa2cqylxrFIXC767Z865,Lil Wayne Featuring Static Major,4fRZNOawjx1uzGLN3VhAZ4,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",True,4:59,C,Major,4
3goSVuTt3fDYDP6kRnFwuL,Take A Bow,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,3JSWZWeTHF4HDGt5Eozdy7,"['barbadian pop', 'pop', 'urban contemporary']",False,3:49,A,Major,4
1mea3bSkSGXuIRvnydlB5b,Viva La Vida,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,1CEODgTmTwLyabvwd7HBty,"['permanent wave', 'pop']",False,4:02,F,Minor,4
005lwxGU1tms6HGELIcUv9,I Kissed A Girl,6jJ0s89eD6GaHleKKya26X,Katy Perry,0r2BUyPTmpbfuz4rR39mLl,['pop'],False,2:59,F,Major,4
2VOomzT6VavJOGBeySqaMc,Disturbia,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,3JSWZWeTHF4HDGt5Eozdy7,"['barbadian pop', 'pop', 'urban contemporary']",False,3:58,B,Minor,4
1IAzD1muglOxOcPbUHs70R,Whatever You Like,4OBJLual30L7gRl5UkeRcT,T.I.,5PfepkNWgRR2DI02Y8AawC,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",True,4:09,A,Minor,4
0JiY190vktuhSGN6aqJdrt,So What,1KCSPY1glIKqW2TotWuXOR,P!nk,1LOJfNDxQhbpssKx7oM7at,"['dance pop', 'pop']",True,3:35,B,Minor,4
3jlbL2OTD5YmIunYzgQTAN,Live Your Life,4OBJLual30L7gRl5UkeRcT,T.I. Featuring Rihanna,5PfepkNWgRR2DI02Y8AawC,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",True,5:38,B,Minor,4
4fixebDZAVToLbUCuEloa2,Womanizer,26dSoYclwsYLMAKD3tpOr4,Britney Spears,2tve5DGwub1TtbX1khPX5j,"['dance pop', 'pop']",False,3:44,B,Major,4
2ZBNclC5wm4GtiWaeh0DMx,Single Ladies (Put A Ring On It),6vWDO969PvNqNYHIOW5v0m,Beyonce,23Y5wdyP5byMFktZf8AcWU,"['pop', 'r&b']",False,3:13,C♯/D♭,Major,4
2x7MyWybabEz6Y6wvHuwGE,Just Dance,1HY2Jd0NmPuamShAr6KMms,Lady Gaga Featuring Colby O'Donis,1jpUMnKpRlng1OJN7LJauV,"['art pop', 'dance pop', 'pop']",False,4:01,C♯/D♭,Minor,4
4Dm32oO01YpIubCHaAtKkN,My Life Would Suck Without You,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,4h8seeFAi6iYhslcWIxTSG,"['dance pop', 'pop', 'talent show']",False,3:31,A,Major,4
4dK00wCxlqWEeN8BoM1BHT,Crack A Bottle,7dGJo4pcD2V6oG8kP0tJRR,Eminem| Dr. Dre & 50 Cent,7MZzYkbHL9Tk3O6WeD4Z0Z,"['detroit hip hop', 'hip hop', 'rap']",True,4:57,A,Major,3
3GpbwCm3YxiWDvy29Uo3vP,Right Round,0jnsk9HBra6NMjO2oANoPY,Flo Rida,2vBLKFrI1rZqB7VtGxcsR5,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",False,3:24,G,Major,4
5R8dQOPq8haW94K7mgERlO,Poker Face,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,1jpUMnKpRlng1OJN7LJauV,"['art pop', 'dance pop', 'pop']",False,3:57,E,Major,4
3opVsyWVYEAFK9bJAG8Opa,Boom Boom Pow,1yxSLGMDHlW21z4YXirZDS,The Black Eyed Peas,3lng6RAtdksQ2q02Fk5jaB,"['dance pop', 'pop', 'pop rap']",True,4:11,A,Major,4
2H1047e0oMSj10dgp7p2VG,I Gotta Feeling,1yxSLGMDHlW21z4YXirZDS,The Black Eyed Peas,3lng6RAtdksQ2q02Fk5jaB,"['dance pop', 'pop', 'pop rap']",False,4:49,C,Major,4
6cmm1LMvZdB5zsCwX5BjqE,Down,4pADjHPWyrlAF0FA7joK2H,Jay Sean Featuring Lil Wayne,2H66HrVR1UeMlAoSXpxUnk,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",False,3:32,D,Major,4
6pymOcrCnMuCWdgGVTvUgP,3,26dSoYclwsYLMAKD3tpOr4,Britney Spears,325wcm5wMnlfjmKZ8PXIIn,"['dance pop', 'pop']",False,3:33,F,Minor,4
3DamFFqW32WihKkTVlwTYQ,Fireflies,07QEuhtrNmmZ0zEcqE9SF6,Owl City,3vf65wfk1EEjVhy6BjENsS,"['indietronica', 'pop']",False,3:48,D♯/E♭,Major,4
67T6l4q3zVjC5nZZPXByU8,Whatcha Say,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,0aVJmVAeEx78nAA1rAKYf7,"['dance pop', 'pop']",False,3:41,B,Major,4
2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,3nFkdlSjzX9mRTtwJOzDYB,Jay-Z + Alicia Keys,2CUT0104gySOIvqwtXeFsX,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",True,4:36,B,Major,4
0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,6LqNN22kT3074XbTVUrhzX,Ke$ha,6fpLLJsDSSAlToEDW2jv4F,"['dance pop', 'pop']",False,3:19,D,Minor,4
0oJMv049q8hEkes9w0L1J4,Imma Be,1yxSLGMDHlW21z4YXirZDS,The Black Eyed Peas,3lng6RAtdksQ2q02Fk5jaB,"['dance pop', 'pop', 'pop rap']",True,4:17,C,Major,4
1CdqVF1ywD0ZO1zXtB9yWa,Break Your Heart,6MF9fzBmfXghAz953czmBC,Taio Cruz Featuring Ludacris,159jpldDCgsgH6KGgjy63c,"['dance pop', 'pop', 'pop rap']",False,3:06,G♯/A♭,Major,4
60jzFy6Nn4M0iD1d94oteF,Rude Boy,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,7uGmyYwDFJbSc1xs4hkEs2,"['barbadian pop', 'pop', 'urban contemporary']",True,3:42,B,Major,4
59dLtGBS26x7kc0rHbaPrq,Nothin' On You,5ndkK3dpZLKtBklKjxNQwT,B.o.B Featuring Bruno Mars,7apLPYT8szV1IqTxyVSy5P,"['atl hip hop', 'dance pop', 'pop rap', 'rap', 'southern hip hop']",False,4:28,A♯/B♭,Major,4
1bM50INir8voAkVoKuvEUI,OMG,23zg3TcAtWQy7J6upgbUnj,Usher Featuring will.i.am,6A1F3Fkq5dYeYYNkXflcTX,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",False,4:29,E,Minor,4
7Ie9W94M7OjPoZVV216Xus,Not Afraid,7dGJo4pcD2V6oG8kP0tJRR,Eminem,47BiFcV59TQi2s9SkBo2pb,"['detroit hip hop', 'hip hop', 'rap']",True,4:08,C,Minor,5
6KOEK6SeCEZOQkLj5M1PxH,California Gurls,6jJ0s89eD6GaHleKKya26X,Katy Perry Featuring Snoop Dogg,2eQMC9nJE3f3hCNKlYYHL1,['pop'],False,3:54,C,Major,4
15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,7dGJo4pcD2V6oG8kP0tJRR,Eminem Featuring Rihanna,47BiFcV59TQi2s9SkBo2pb,"['detroit hip hop', 'hip hop', 'rap']",True,4:23,A♯/B♭,Major,4
5jzKL4BDMClWqRguW5qZvh,Teenage Dream,6jJ0s89eD6GaHleKKya26X,Katy Perry,2eQMC9nJE3f3hCNKlYYHL1,['pop'],False,3:47,A♯/B♭,Major,4
7BqBn9nzAq8spo5e7cZ0dJ,Just The Way You Are,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,1uyf3l2d4XYwiEqAb7t7fX,"['dance pop', 'pop']",False,3:40,F,Major,4
4DvhkX2ic4zWkQeWMwQ2qf,Like A G6,698hF4vcwHwPy8ltmXermq,Far*East Movement Featuring Cataracs & Dev,1TuKgkCGIxiIns9Bc5XKRC,"['asian american hip hop', 'dance pop', 'pop rap']",False,3:36,G,Minor,5
3LUWWox8YYykohBbHUrrxd,We R Who We R,6LqNN22kT3074XbTVUrhzX,Ke$ha,0pGumY11G8OGH05ti6jh23,"['dance pop', 'pop']",False,3:24,G♯/A♭,Major,4
6DkXLzBQT7cwXmTyzAB1DJ,What's My Name?,5pKCCKE2ajJHZ9KAiaK11H,Rihanna Featuring Drake,5QG3tjE5L9F6O2vCAPph38,"['barbadian pop', 'pop', 'urban contemporary']",True,4:23,D,Major,4
2ENexcMEMsYk0rVJigVD3i,Only Girl (In The World),5pKCCKE2ajJHZ9KAiaK11H,Rihanna,5QG3tjE5L9F6O2vCAPph38,"['barbadian pop', 'pop', 'urban contemporary']",False,3:55,B,Minor,4
1gv4xPanImH17bKZ9rOveR,Raise Your Glass,1KCSPY1glIKqW2TotWuXOR,P!nk,3uQMzfrf4kUNGsCtmTtjPh,"['dance pop', 'pop']",True,3:22,G,Major,4
4r6eNCsrZnQWJzzvFh4nlg,Firework,6jJ0s89eD6GaHleKKya26X,Katy Perry,2eQMC9nJE3f3hCNKlYYHL1,['pop'],False,3:47,G♯/A♭,Major,4
2tJulUYLDKOg9XrtVkMgcJ,Grenade,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,1uyf3l2d4XYwiEqAb7t7fX,"['dance pop', 'pop']",False,3:42,D,Minor,4
7Dyq1bhhjknLKEGg4k5NLr,Hold It Against Me,26dSoYclwsYLMAKD3tpOr4,Britney Spears,0oFBaXLFsUVa2gEmJf4FcJ,"['dance pop', 'pop']",False,3:48,C,Minor,4
5A6OHHy73AR5tLxgTc98zz,Black And Yellow,137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,6ZOXiVL8rmk2ATHJiFJhiD,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",True,3:37,D,Minor,4
6r2BECwMgEoRb5yLfp0Hca,Born This Way,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,5maeycU97NHBgwRr2h2A4O,"['art pop', 'dance pop', 'pop']",False,4:20,B,Major,4
4kkeuVl6gF3RMqE4Nn5W3E,E.T.,6jJ0s89eD6GaHleKKya26X,Katy Perry Featuring Kanye West,2eQMC9nJE3f3hCNKlYYHL1,['pop'],False,3:26,F,Minor,4
7ySUcLPVX7KudhnmNcgY2D,S&M,5pKCCKE2ajJHZ9KAiaK11H,Rihanna Featuring Britney Spears,5QG3tjE5L9F6O2vCAPph38,"['barbadian pop', 'pop', 'urban contemporary']",True,4:03,C♯/D♭,Major,4
1c8gk2PeTE04A1pIDH9YMk,Rolling In The Deep,4dpARuHxo51G3z768sgnrY,Adele,0Lg1uZvI312TPqxNWShFXL,"['british soul', 'pop', 'pop soul', 'uk pop']",False,3:48,G♯/A♭,Major,4
4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything,0TnOYISbd1XYRBk9myaseg,Pitbull Featuring Ne-Yo| Afrojack & Nayer,4rG0MhkU6UojACJxkMHIXB,"['dance pop', 'miami hip hop', 'pop']",False,4:12,G♯/A♭,Major,4
0IkKz2J93C94Ei4BvDop7P,Party Rock Anthem,3sgFRtyBnxXD5ESfmbK4dl,LMFAO Featuring Lauren Bennett & GoonRock,1MbBSfcqLg2OjkeZ1RMSIq,"['dance pop', 'pop', 'pop rap']",False,4:22,F,Minor,4
3avYqdwHKEq8beXbeWCKqJ,Last Friday Night (T.G.I.F.),6jJ0s89eD6GaHleKKya26X,Katy Perry,2eQMC9nJE3f3hCNKlYYHL1,['pop'],False,3:50,D♯/E♭,Minor,4
7LcfRTgAVTs5pQGEQgUEzN,Moves Like Jagger,04gDigrS5kc9YWfZHwBETP,Maroon 5 Featuring Christina Aguilera,7strNUlU6xZqlVWBNUdOYv,['pop'],False,3:21,B,Minor,4
