,Date,Song,Artist,Rank,Last Week,Peak Position,Weeks in Charts,Image URL,Track URI
2730,2010-12-15,Firework,Katy Perry,1,2,1,7,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg,spotify:track:4r6eNCsrZnQWJzzvFh4nlg
2731,2010-12-22,Firework,Katy Perry,1,1,1,8,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg,spotify:track:4r6eNCsrZnQWJzzvFh4nlg
2732,2010-12-29,Firework,Katy Perry,1,1,1,9,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg,spotify:track:4r6eNCsrZnQWJzzvFh4nlg
2733,2011-01-05,Grenade,Bruno Mars,1,2,1,13,https://charts-static.billboard.com/img/2010/10/bruno-mars-va7-180x180.jpg,spotify:track:2tJulUYLDKOg9XrtVkMgcJ
2734,2011-01-12,Firework,Katy Perry,1,2,1,11,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg,spotify:track:4r6eNCsrZnQWJzzvFh4nlg
2735,2011-01-19,Grenade,Bruno Mars,1,2,1,15,https://charts-static.billboard.com/img/2010/10/bruno-mars-va7-180x180.jpg,spotify:track:2tJulUYLDKOg9XrtVkMgcJ
2736,2011-01-26,Hold It Against Me,Britney Spears,1,1,1,-,https://charts-static.billboard.com/img/2011/01/britney-spears-s89-180x180.jpg,spotify:track:7Dyq1bhhjknLKEGg4k5NLr
2737,2011-02-02,Grenade,Bruno Mars,1,2,1,17,https://charts-static.billboard.com/img/2010/10/bruno-mars-va7-180x180.jpg,spotify:track:2tJulUYLDKOg9XrtVkMgcJ
2738,2011-02-09,Grenade,Bruno Mars,1,1,1,18,https://charts-static.billboard.com/img/2010/10/bruno-mars-va7-180x180.jpg,spotify:track:2tJulUYLDKOg9XrtVkMgcJ
2739,2011-02-16,Black And Yellow,Wiz Khalifa,1,4,1,18,https://charts-static.billboard.com/img/2010/10/wiz-khalifa-b1e-180x180.jpg,spotify:track:5A6OHHy73AR5tLxgTc98zz
2740,2011-02-23,Born This Way,Lady Gaga,1,1,1,-,https://charts-static.billboard.com/img/2008/04/lady-gaga-b8x-180x180.jpg,spotify:track:6r2BECwMgEoRb5yLfp0Hca
2741,2011-03-02,Born This Way,Lady Gaga,1,1,1,2,https://charts-static.billboard.com/img/2008/04/lady-gaga-b8x-180x180.jpg,spotify:track:6r2BECwMgEoRb5yLfp0Hca
2742,2011-03-09,Born This Way,Lady Gaga,1,1,1,3,https://charts-static.billboard.com/img/2008/04/lady-gaga-b8x-180x180.jpg,spotify:track:6r2BECwMgEoRb5yLfp0Hca
2743,2011-03-16,Born This Way,Lady Gaga,1,1,1,4,https://charts-static.billboard.com/img/2008/04/lady-gaga-b8x-180x180.jpg,spotify:track:6r2BECwMgEoRb5yLfp0Hca
2744,2011-03-23,Born This Way,Lady Gaga,1,1,1,5,https://charts-static.billboard.com/img/2008/04/lady-gaga-b8x-180x180.jpg,spotify:track:6r2BECwMgEoRb5yLfp0Hca
2745,2011-03-30,Born This Way,Lady Gaga,1,1,1,6,https://charts-static.billboard.com/img/2008/04/lady-gaga-b8x-180x180.jpg,spotify:track:6r2BECwMgEoRb5yLfp0Hca
2746,2011-04-06,E.T.,Katy Perry Featuring Kanye West,1,2,1,7,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg,spotify:track:4kkeuVl6gF3RMqE4Nn5W3E
2747,2011-04-13,E.T.,Katy Perry Featuring Kanye West,1,1,1,8,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg,spotify:track:4kkeuVl6gF3RMqE4Nn5W3E
2748,2011-04-20,E.T.,Katy Perry Featuring Kanye West,1,1,1,9,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg,spotify:track:4kkeuVl6gF3RMqE4Nn5W3E
2749,2011-04-27,S&M,Rihanna Featuring Britney Spears,1,2,1,14,https://charts-static.billboard.com/img/2005/06/rihanna-k0p-180x180.jpg,spotify:track:7ySUcLPVX7KudhnmNcgY2D
2750,2011-05-04,E.T.,Katy Perry Featuring Kanye West,1,2,1,11,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg,spotify:track:4kkeuVl6gF3RMqE4Nn5W3E
2751,2011-05-11,E.T.,Katy Perry Featuring Kanye West,1,1,1,12,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg,spotify:track:4kkeuVl6gF3RMqE4Nn5W3E
2752,2011-05-18,Rolling In The Deep,Adele,1,2,1,18,https://charts-static.billboard.com/img/2010/12/adele-000-rolling-in-the-deep-qxc-180x180.jpg,spotify:track:1c8gk2PeTE04A1pIDH9YMk
2753,2011-05-25,Rolling In The Deep,Adele,1,1,1,19,https://charts-static.billboard.com/img/2010/12/adele-000-rolling-in-the-deep-qxc-180x180.jpg,spotify:track:1c8gk2PeTE04A1pIDH9YMk
2754,2011-06-01,Rolling In The Deep,Adele,1,1,1,20,https://charts-static.billboard.com/img/2010/12/adele-000-rolling-in-the-deep-qxc-180x180.jpg,spotify:track:1c8gk2PeTE04A1pIDH9YMk
2755,2011-06-08,Rolling In The Deep,Adele,1,1,1,21,https://charts-static.billboard.com/img/2010/12/adele-000-rolling-in-the-deep-qxc-180x180.jpg,spotify:track:1c8gk2PeTE04A1pIDH9YMk
2756,2011-06-15,Rolling In The Deep,Adele,1,1,1,22,https://charts-static.billboard.com/img/2010/12/adele-000-rolling-in-the-deep-qxc-180x180.jpg,spotify:track:1c8gk2PeTE04A1pIDH9YMk
2757,2011-06-22,Rolling In The Deep,Adele,1,1,1,23,https://charts-static.billboard.com/img/2010/12/adele-000-rolling-in-the-deep-qxc-180x180.jpg,spotify:track:1c8gk2PeTE04A1pIDH9YMk
2758,2011-06-29,Rolling In The Deep,Adele,1,1,1,24,https://charts-static.billboard.com/img/2010/12/adele-000-rolling-in-the-deep-qxc-180x180.jpg,spotify:track:1c8gk2PeTE04A1pIDH9YMk
2759,2011-07-06,Give Me Everything,Pitbull Featuring Ne-Yo| Afrojack & Nayer,1,2,1,13,https://charts-static.billboard.com/img/2004/04/pitbull-zjw-180x180.jpg,spotify:track:4QNpBfC0zvjKqPJcyqBy9W
2760,2011-07-13,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,1,3,1,15,https://charts-static.billboard.com/img/2011/02/lmfao-8l3-106x106.jpg,spotify:track:0IkKz2J93C94Ei4BvDop7P
2761,2011-07-20,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,1,1,1,16,https://charts-static.billboard.com/img/2011/02/lmfao-8l3-106x106.jpg,spotify:track:0IkKz2J93C94Ei4BvDop7P
2762,2011-07-27,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,1,1,1,17,https://charts-static.billboard.com/img/2011/02/lmfao-8l3-106x106.jpg,spotify:track:0IkKz2J93C94Ei4BvDop7P
2763,2011-08-03,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,1,1,1,18,https://charts-static.billboard.com/img/2011/02/lmfao-8l3-106x106.jpg,spotify:track:0IkKz2J93C94Ei4BvDop7P
2764,2011-08-10,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,1,1,1,19,https://charts-static.billboard.com/img/2011/02/lmfao-8l3-106x106.jpg,spotify:track:0IkKz2J93C94Ei4BvDop7P
2765,2011-08-17,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,1,1,1,20,https://charts-static.billboard.com/img/2011/02/lmfao-8l3-106x106.jpg,spotify:track:0IkKz2J93C94Ei4BvDop7P
2766,2011-08-24,Last Friday Night (T.G.I.F.),Katy Perry,1,2,1,12,https://charts-static.billboard.com/img/2010/09/katy-perry-46r-lastfridaynighttgif-8u2-180x180.jpg,spotify:track:3avYqdwHKEq8beXbeWCKqJ
2767,2011-08-31,Last Friday Night (T.G.I.F.),Katy Perry,1,1,1,13,https://charts-static.billboard.com/img/2010/09/katy-perry-46r-lastfridaynighttgif-8u2-180x180.jpg,spotify:track:3avYqdwHKEq8beXbeWCKqJ
2768,2011-09-07,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,1,4,1,10,https://charts-static.billboard.com/img/2011/07/maroon-5-kks-moves-like-jagger-vwe-180x180.jpg,spotify:track:7LcfRTgAVTs5pQGEQgUEzN
2769,2011-09-14,Someone Like You,Adele,1,19,1,9,https://charts-static.billboard.com/img/2011/03/adele-0zg-someonelikeyou-7m6-180x180.jpg,spotify:track:1zwMYTA5nlNjZxYrvBB2pV
2770,2011-09-21,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,1,2,1,12,https://charts-static.billboard.com/img/2011/07/maroon-5-kks-moves-like-jagger-vwe-180x180.jpg,spotify:track:7LcfRTgAVTs5pQGEQgUEzN
2771,2011-09-28,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,1,1,1,13,https://charts-static.billboard.com/img/2011/07/maroon-5-kks-moves-like-jagger-vwe-180x180.jpg,spotify:track:7LcfRTgAVTs5pQGEQgUEzN
2772,2011-10-05,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,1,1,1,14,https://charts-static.billboard.com/img/2011/07/maroon-5-kks-moves-like-jagger-vwe-180x180.jpg,spotify:track:7LcfRTgAVTs5pQGEQgUEzN
2773,2011-10-12,Someone Like You,Adele,1,2,1,13,https://charts-static.billboard.com/img/2011/03/adele-0zg-someonelikeyou-7m6-180x180.jpg,spotify:track:1zwMYTA5nlNjZxYrvBB2pV
2774,2011-10-19,Someone Like You,Adele,1,1,1,14,https://charts-static.billboard.com/img/2011/03/adele-0zg-someonelikeyou-7m6-180x180.jpg,spotify:track:1zwMYTA5nlNjZxYrvBB2pV
2775,2011-10-26,Someone Like You,Adele,1,1,1,15,https://charts-static.billboard.com/img/2011/03/adele-0zg-someonelikeyou-7m6-180x180.jpg,spotify:track:1zwMYTA5nlNjZxYrvBB2pV
2776,2011-11-02,Someone Like You,Adele,1,1,1,16,https://charts-static.billboard.com/img/2011/03/adele-0zg-someonelikeyou-7m6-180x180.jpg,spotify:track:1zwMYTA5nlNjZxYrvBB2pV
2777,2011-11-09,We Found Love,Rihanna Featuring Calvin Harris,1,2,1,6,https://charts-static.billboard.com/img/2011/10/rihanna-k0p-wefoundlove-f6v-180x180.jpg,spotify:track:6qn9YLKt13AGvpq9jfO8py
2778,2011-11-16,We Found Love,Rihanna Featuring Calvin Harris,1,1,1,7,https://charts-static.billboard.com/img/2011/10/rihanna-k0p-wefoundlove-f6v-180x180.jpg,spotify:track:6qn9YLKt13AGvpq9jfO8py
2779,2011-11-23,We Found Love,Rihanna Featuring Calvin Harris,1,1,1,8,https://charts-static.billboard.com/img/2011/10/rihanna-k0p-wefoundlove-f6v-180x180.jpg,spotify:track:6qn9YLKt13AGvpq9jfO8py
2780,2011-11-30,We Found Love,Rihanna Featuring Calvin Harris,1,1,1,9,https://charts-static.billboard.com/img/2011/10/rihanna-k0p-wefoundlove-f6v-180x180.jpg,spotify:track:6qn9YLKt13AGvpq9jfO8py
2781,2011-12-07,We Found Love,Rihanna Featuring Calvin Harris,1,1,1,10,https://charts-static.billboard.com/img/2011/10/rihanna-k0p-wefoundlove-f6v-180x180.jpg,spotify:track:6qn9YLKt13AGvpq9jfO8py
2782,2011-12-14,We Found Love,Rihanna Featuring Calvin Harris,1,1,1,11,https://charts-static.billboard.com/img/2011/10/rihanna-k0p-wefoundlove-f6v-180x180.jpg,spotify:track:6qn9YLKt13AGvpq9jfO8py
2783,2011-12-21,We Found Love,Rihanna Featuring Calvin Harris,1,1,1,12,https://charts-static.billboard.com/img/2011/10/rihanna-k0p-wefoundlove-f6v-180x180.jpg,spotify:track:6qn9YLKt13AGvpq9jfO8py
2784,2011-12-28,We Found Love,Rihanna Featuring Calvin Harris,1,1,1,13,https://charts-static.billboard.com/img/2011/10/rihanna-k0p-wefoundlove-f6v-180x180.jpg,spotify:track:6qn9YLKt13AGvpq9jfO8py
2785,2012-01-04,Sexy And I Know It,LMFAO,1,2,1,17,https://charts-static.billboard.com/img/2011/07/lmfao-8l3-106x106.jpg,spotify:track:0obBFrPYkSoBJbvHfUIhkv
2786,2012-01-11,Sexy And I Know It,LMFAO,1,1,1,18,https://charts-static.billboard.com/img/2011/07/lmfao-8l3-106x106.jpg,spotify:track:0obBFrPYkSoBJbvHfUIhkv
2787,2012-01-18,We Found Love,Rihanna Featuring Calvin Harris,1,2,1,16,https://charts-static.billboard.com/img/2011/10/rihanna-k0p-wefoundlove-f6v-180x180.jpg,spotify:track:6qn9YLKt13AGvpq9jfO8py
2788,2012-01-25,We Found Love,Rihanna Featuring Calvin Harris,1,1,1,17,https://charts-static.billboard.com/img/2011/10/rihanna-k0p-wefoundlove-f6v-180x180.jpg,spotify:track:6qn9YLKt13AGvpq9jfO8py
2789,2012-02-01,Set Fire To The Rain,Adele,1,2,1,21,https://charts-static.billboard.com/img/2011/03/adele-0zg-setfiretotherain-010-180x180.jpg,spotify:track:73CMRj62VK8nUS4ezD2wvi
2790,2012-02-08,Set Fire To The Rain,Adele,1,1,1,22,https://charts-static.billboard.com/img/2011/03/adele-0zg-setfiretotherain-010-180x180.jpg,spotify:track:73CMRj62VK8nUS4ezD2wvi
2791,2012-02-15,Stronger (What Doesn't Kill You),Kelly Clarkson,1,2,1,7,https://charts-static.billboard.com/img/2002/09/kelly-clarkson-w89-180x180.jpg,spotify:track:6D60klaHqbCl9ySc8VcRss
2792,2012-02-22,Stronger (What Doesn't Kill You),Kelly Clarkson,1,1,1,8,https://charts-static.billboard.com/img/2002/09/kelly-clarkson-w89-180x180.jpg,spotify:track:6D60klaHqbCl9ySc8VcRss
2793,2012-02-29,Part Of Me,Katy Perry,1,1,1,-,https://charts-static.billboard.com/img/2008/05/katy-perry-46r-180x180.jpg,spotify:track:6yARPLK0PV4heEyh7pVMGz
2794,2012-03-07,Stronger (What Doesn't Kill You),Kelly Clarkson,1,4,1,10,https://charts-static.billboard.com/img/2002/09/kelly-clarkson-w89-180x180.jpg,spotify:track:6D60klaHqbCl9ySc8VcRss
2795,2012-03-14,We Are Young,fun. Featuring Janelle Monae,1,3,1,11,https://charts-static.billboard.com/img/2011/10/fun-0dk-weareyoung-siq-180x180.jpg,spotify:track:7a86XRg84qjasly9f6bPSD
2796,2012-03-21,We Are Young,fun. Featuring Janelle Monae,1,1,1,12,https://charts-static.billboard.com/img/2011/10/fun-0dk-weareyoung-siq-180x180.jpg,spotify:track:7a86XRg84qjasly9f6bPSD
2797,2012-03-28,We Are Young,fun. Featuring Janelle Monae,1,1,1,13,https://charts-static.billboard.com/img/2011/10/fun-0dk-weareyoung-siq-180x180.jpg,spotify:track:7a86XRg84qjasly9f6bPSD
2798,2012-04-04,We Are Young,fun. Featuring Janelle Monae,1,1,1,14,https://charts-static.billboard.com/img/2011/10/fun-0dk-weareyoung-siq-180x180.jpg,spotify:track:7a86XRg84qjasly9f6bPSD
2799,2012-04-11,We Are Young,fun. Featuring Janelle Monae,1,1,1,15,https://charts-static.billboard.com/img/2011/10/fun-0dk-weareyoung-siq-180x180.jpg,spotify:track:7a86XRg84qjasly9f6bPSD
2800,2012-04-18,We Are Young,fun. Featuring Janelle Monae,1,1,1,16,https://charts-static.billboard.com/img/2011/10/fun-0dk-weareyoung-siq-180x180.jpg,spotify:track:7a86XRg84qjasly9f6bPSD
2801,2012-04-25,Somebody That I Used To Know,Gotye Featuring Kimbra,1,2,1,15,https://charts-static.billboard.com/img/2011/10/gotye-d4f-somebody-that-i-used-to-know-lme-180x180.jpg,spotify:track:4wCmqSrbyCgxEXROQE6vtV
2802,2012-05-02,Somebody That I Used To Know,Gotye Featuring Kimbra,1,1,1,16,https://charts-static.billboard.com/img/2011/10/gotye-d4f-somebody-that-i-used-to-know-lme-180x180.jpg,spotify:track:4wCmqSrbyCgxEXROQE6vtV
2803,2012-05-09,Somebody That I Used To Know,Gotye Featuring Kimbra,1,1,1,17,https://charts-static.billboard.com/img/2011/10/gotye-d4f-somebody-that-i-used-to-know-lme-180x180.jpg,spotify:track:4wCmqSrbyCgxEXROQE6vtV
2804,2012-05-16,Somebody That I Used To Know,Gotye Featuring Kimbra,1,1,1,18,https://charts-static.billboard.com/img/2011/10/gotye-d4f-somebody-that-i-used-to-know-lme-180x180.jpg,spotify:track:4wCmqSrbyCgxEXROQE6vtV
2805,2012-05-23,Somebody That I Used To Know,Gotye Featuring Kimbra,1,1,1,19,https://charts-static.billboard.com/img/2011/10/gotye-d4f-somebody-that-i-used-to-know-lme-180x180.jpg,spotify:track:4wCmqSrbyCgxEXROQE6vtV
2806,2012-05-30,Somebody That I Used To Know,Gotye Featuring Kimbra,1,1,1,20,https://charts-static.billboard.com/img/2011/10/gotye-d4f-somebody-that-i-used-to-know-lme-180x180.jpg,spotify:track:4wCmqSrbyCgxEXROQE6vtV
2807,2012-06-06,Somebody That I Used To Know,Gotye Featuring Kimbra,1,1,1,21,https://charts-static.billboard.com/img/2011/10/gotye-d4f-somebody-that-i-used-to-know-lme-180x180.jpg,spotify:track:4wCmqSrbyCgxEXROQE6vtV
2808,2012-06-13,Somebody That I Used To Know,Gotye Featuring Kimbra,1,1,1,22,https://charts-static.billboard.com/img/2011/10/gotye-d4f-somebody-that-i-used-to-know-lme-180x180.jpg,spotify:track:4wCmqSrbyCgxEXROQE6vtV
2809,2012-06-20,Call Me Maybe,Carly Rae Jepsen,1,2,1,16,https://charts-static.billboard.com/img/2008/08/carly-rae-jepsen-fhc-180x180.jpg,spotify:track:3TGRqZ0a2l1LRblBkJoaDx
2810,2012-06-27,Call Me Maybe,Carly Rae Jepsen,1,1,1,17,https://charts-static.billboard.com/img/2008/08/carly-rae-jepsen-fhc-180x180.jpg,spotify:track:3TGRqZ0a2l1LRblBkJoaDx
2811,2012-07-04,Call Me Maybe,Carly Rae Jepsen,1,1,1,18,https://charts-static.billboard.com/img/2008/08/carly-rae-jepsen-fhc-180x180.jpg,spotify:track:3TGRqZ0a2l1LRblBkJoaDx
2812,2012-07-11,Call Me Maybe,Carly Rae Jepsen,1,1,1,19,https://charts-static.billboard.com/img/2008/08/carly-rae-jepsen-fhc-180x180.jpg,spotify:track:3TGRqZ0a2l1LRblBkJoaDx
2813,2012-07-18,Call Me Maybe,Carly Rae Jepsen,1,1,1,20,https://charts-static.billboard.com/img/2008/08/carly-rae-jepsen-fhc-180x180.jpg,spotify:track:3TGRqZ0a2l1LRblBkJoaDx
2814,2012-07-25,Call Me Maybe,Carly Rae Jepsen,1,1,1,21,https://charts-static.billboard.com/img/2008/08/carly-rae-jepsen-fhc-180x180.jpg,spotify:track:3TGRqZ0a2l1LRblBkJoaDx
2815,2012-08-01,Call Me Maybe,Carly Rae Jepsen,1,1,1,22,https://charts-static.billboard.com/img/2008/08/carly-rae-jepsen-fhc-180x180.jpg,spotify:track:3TGRqZ0a2l1LRblBkJoaDx
2816,2012-08-08,Call Me Maybe,Carly Rae Jepsen,1,1,1,23,https://charts-static.billboard.com/img/2008/08/carly-rae-jepsen-fhc-180x180.jpg,spotify:track:3TGRqZ0a2l1LRblBkJoaDx
2817,2012-08-15,Call Me Maybe,Carly Rae Jepsen,1,1,1,24,https://charts-static.billboard.com/img/2008/08/carly-rae-jepsen-fhc-180x180.jpg,spotify:track:3TGRqZ0a2l1LRblBkJoaDx
2818,2012-08-22,Whistle,Flo Rida,1,3,1,13,https://charts-static.billboard.com/img/2012/05/flo-rida-8v1-106x106.jpg,spotify:track:3bC1ahPIYt1btJzSSEyyrF
2819,2012-08-29,We Are Never Ever Getting Back Together,Taylor Swift,1,72,1,2,https://charts-static.billboard.com/img/2006/07/taylor-swift-9sy-180x180.jpg,spotify:track:5YqltLsjdqFtvqE7Nrysvs
2820,2012-09-05,We Are Never Ever Getting Back Together,Taylor Swift,1,1,1,3,https://charts-static.billboard.com/img/2006/07/taylor-swift-9sy-180x180.jpg,spotify:track:5YqltLsjdqFtvqE7Nrysvs
2821,2012-09-12,Whistle,Flo Rida,1,2,1,16,https://charts-static.billboard.com/img/2012/05/flo-rida-8v1-106x106.jpg,spotify:track:3bC1ahPIYt1btJzSSEyyrF
2822,2012-09-19,We Are Never Ever Getting Back Together,Taylor Swift,1,2,1,5,https://charts-static.billboard.com/img/2006/07/taylor-swift-9sy-180x180.jpg,spotify:track:5YqltLsjdqFtvqE7Nrysvs
2823,2012-09-26,One More Night,Maroon 5,1,2,1,13,https://charts-static.billboard.com/img/1840/12/maroon-5-9st-180x180.jpg,spotify:track:4XNrMwGx1SqP01sqkGTDmo
2824,2012-10-03,One More Night,Maroon 5,1,1,1,14,https://charts-static.billboard.com/img/1840/12/maroon-5-9st-180x180.jpg,spotify:track:4XNrMwGx1SqP01sqkGTDmo
2825,2012-10-10,One More Night,Maroon 5,1,1,1,15,https://charts-static.billboard.com/img/1840/12/maroon-5-9st-180x180.jpg,spotify:track:4XNrMwGx1SqP01sqkGTDmo
2826,2012-10-17,One More Night,Maroon 5,1,1,1,16,https://charts-static.billboard.com/img/1840/12/maroon-5-9st-180x180.jpg,spotify:track:4XNrMwGx1SqP01sqkGTDmo
2827,2012-10-24,One More Night,Maroon 5,1,1,1,17,https://charts-static.billboard.com/img/1840/12/maroon-5-9st-180x180.jpg,spotify:track:4XNrMwGx1SqP01sqkGTDmo
2828,2012-10-31,One More Night,Maroon 5,1,1,1,18,https://charts-static.billboard.com/img/1840/12/maroon-5-9st-180x180.jpg,spotify:track:4XNrMwGx1SqP01sqkGTDmo
2829,2012-11-07,One More Night,Maroon 5,1,1,1,19,https://charts-static.billboard.com/img/1840/12/maroon-5-9st-180x180.jpg,spotify:track:4XNrMwGx1SqP01sqkGTDmo
2830,2012-11-14,One More Night,Maroon 5,1,1,1,20,https://charts-static.billboard.com/img/1840/12/maroon-5-9st-180x180.jpg,spotify:track:4XNrMwGx1SqP01sqkGTDmo
2831,2012-11-21,One More Night,Maroon 5,1,1,1,21,https://charts-static.billboard.com/img/1840/12/maroon-5-9st-180x180.jpg,spotify:track:4XNrMwGx1SqP01sqkGTDmo
2832,2012-11-28,Diamonds,Rihanna,1,2,1,8,https://charts-static.billboard.com/img/2012/10/rihanna-k0p-diamonds-wld-180x180.jpg,spotify:track:1z9kQ14XBSN0r2v6fx4IdG
2833,2012-12-05,Diamonds,Rihanna,1,1,1,9,https://charts-static.billboard.com/img/2012/10/rihanna-k0p-diamonds-wld-180x180.jpg,spotify:track:1z9kQ14XBSN0r2v6fx4IdG
2834,2012-12-12,Diamonds,Rihanna,1,1,1,10,https://charts-static.billboard.com/img/2012/10/rihanna-k0p-diamonds-wld-180x180.jpg,spotify:track:1z9kQ14XBSN0r2v6fx4IdG
2835,2012-12-19,Locked Out Of Heaven,Bruno Mars,1,2,1,10,https://charts-static.billboard.com/img/2012/10/bruno-mars-c75-lockedoutofheaven-fgw-180x180.jpg,spotify:track:3w3y8KPTfNeOKPiqUTakBh
2836,2012-12-26,Locked Out Of Heaven,Bruno Mars,1,1,1,11,https://charts-static.billboard.com/img/2012/10/bruno-mars-c75-lockedoutofheaven-fgw-180x180.jpg,spotify:track:3w3y8KPTfNeOKPiqUTakBh
2837,2013-01-02,Locked Out Of Heaven,Bruno Mars,1,1,1,12,https://charts-static.billboard.com/img/2012/10/bruno-mars-c75-lockedoutofheaven-fgw-180x180.jpg,spotify:track:3w3y8KPTfNeOKPiqUTakBh
2838,2013-01-09,Locked Out Of Heaven,Bruno Mars,1,1,1,13,https://charts-static.billboard.com/img/2012/10/bruno-mars-c75-lockedoutofheaven-fgw-180x180.jpg,spotify:track:3w3y8KPTfNeOKPiqUTakBh
2839,2013-01-16,Locked Out Of Heaven,Bruno Mars,1,1,1,14,https://charts-static.billboard.com/img/2012/10/bruno-mars-c75-lockedoutofheaven-fgw-180x180.jpg,spotify:track:3w3y8KPTfNeOKPiqUTakBh
2840,2013-01-23,Locked Out Of Heaven,Bruno Mars,1,1,1,15,https://charts-static.billboard.com/img/2012/10/bruno-mars-c75-lockedoutofheaven-fgw-180x180.jpg,spotify:track:3w3y8KPTfNeOKPiqUTakBh
2841,2013-01-30,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,1,2,1,16,https://charts-static.billboard.com/img/2012/09/macklemore-ryan-lewis-79t-thriftshop-0bd-180x180.jpg,spotify:track:6CjtS2JZH9RkDz5UVInsa9
2842,2013-02-06,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,1,1,1,17,https://charts-static.billboard.com/img/2012/09/macklemore-ryan-lewis-79t-thriftshop-0bd-180x180.jpg,spotify:track:6CjtS2JZH9RkDz5UVInsa9
2843,2013-02-13,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,1,1,1,18,https://charts-static.billboard.com/img/2012/09/macklemore-ryan-lewis-79t-thriftshop-0bd-180x180.jpg,spotify:track:6CjtS2JZH9RkDz5UVInsa9
2844,2013-02-20,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,1,1,1,19,https://charts-static.billboard.com/img/2012/09/macklemore-ryan-lewis-79t-thriftshop-0bd-180x180.jpg,spotify:track:6CjtS2JZH9RkDz5UVInsa9
2845,2013-02-27,Harlem Shake,Baauer,1,1,1,-,https://charts-static.billboard.com/img/2013/02/baauer-fjy-106x106.jpg,spotify:track:01XFgRZfZI7oBagNf1Loml
2846,2013-03-06,Harlem Shake,Baauer,1,1,1,2,https://charts-static.billboard.com/img/2013/02/baauer-fjy-106x106.jpg,spotify:track:01XFgRZfZI7oBagNf1Loml
2847,2013-03-13,Harlem Shake,Baauer,1,1,1,3,https://charts-static.billboard.com/img/2013/02/baauer-fjy-106x106.jpg,spotify:track:01XFgRZfZI7oBagNf1Loml
2848,2013-03-20,Harlem Shake,Baauer,1,1,1,4,https://charts-static.billboard.com/img/2013/02/baauer-fjy-106x106.jpg,spotify:track:01XFgRZfZI7oBagNf1Loml
2849,2013-03-27,Harlem Shake,Baauer,1,1,1,5,https://charts-static.billboard.com/img/2013/02/baauer-fjy-106x106.jpg,spotify:track:01XFgRZfZI7oBagNf1Loml
2850,2013-04-03,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,1,2,1,25,https://charts-static.billboard.com/img/2012/09/macklemore-ryan-lewis-79t-thriftshop-0bd-180x180.jpg,spotify:track:6CjtS2JZH9RkDz5UVInsa9
2851,2013-04-10,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,1,1,1,26,https://charts-static.billboard.com/img/2012/09/macklemore-ryan-lewis-79t-thriftshop-0bd-180x180.jpg,spotify:track:6CjtS2JZH9RkDz5UVInsa9
2852,2013-04-17,When I Was Your Man,Bruno Mars,1,2,1,16,https://charts-static.billboard.com/img/2012/12/bruno-mars-c75-wheniwasyourman-zjd-180x180.jpg,spotify:track:0nJW01T7XtvILxQgC5J7Wh
2853,2013-04-24,Just Give Me A Reason,P!nk Featuring Nate Ruess,1,3,1,9,https://charts-static.billboard.com/img/2000/01/pnk-it7-180x180.jpg,spotify:track:1mKXFLRA179hdOWQBwUk9e
2854,2013-05-01,Just Give Me A Reason,P!nk Featuring Nate Ruess,1,1,1,10,https://charts-static.billboard.com/img/2000/01/pnk-it7-180x180.jpg,spotify:track:1mKXFLRA179hdOWQBwUk9e
2855,2013-05-08,Just Give Me A Reason,P!nk Featuring Nate Ruess,1,1,1,11,https://charts-static.billboard.com/img/2000/01/pnk-it7-180x180.jpg,spotify:track:1mKXFLRA179hdOWQBwUk9e
2856,2013-05-15,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,1,2,1,13,https://charts-static.billboard.com/img/2012/10/macklemore-ryan-lewis-79t-cantholdus-uf4-180x180.jpg,spotify:track:22skzmqfdWrjJylampe0kt
